λ,u_s,q_s,u_a,q_a,θs,θa,Ps,Pa
0.040982715070957,0.8560922328780812,0.41291472544899877,0.2708291370953968,-0.5532328320606016,32.12541124892972,-13.041779125376292,95.04696111327289,61.596671011478456
0.041000826293706494,0.09998953522225222,0.2583792296765556,0.5181718847354196,-0.3440193941675362,10.57790758332679,-28.20971312351696,27.705186063661845,62.197383039293186
0.041018937516456,-0.6856173213817667,-0.3500034227912598,0.5063714567004571,0.3525393691045083,31.47798406545913,27.577046448450236,76.97879625872997,61.7005720337784
0.0410370487392055,0.3385379807874672,-0.7884083860528004,-0.11376391148693478,0.2471619080815495,-11.619202243940787,-12.357856767930091,85.80185007527734,27.20868176948664
0.041055159961954996,0.5527324199514668,-0.1380511916542894,-0.09246689740244914,-0.2719804555829585,-37.98831346288335,9.388406914716786,56.9711558231509,28.726902954260265
0.041073271184704496,0.4184227989155069,-0.4873431987163558,-0.3861212046946225,0.156999706617048,-20.324353423782366,-33.93649065636092,64.2324709152136,41.681949641621344
0.041091382407454004,0.0803820384365337,-0.4465878004312479,-0.16483849731882216,-0.0883897763714669,-5.10175288161368,30.89943987305433,45.37641850093863,18.704139318697685
0.0411094936302035,0.5778076037735009,-0.3040707159742061,0.03798853109006715,-0.2864904367930143,-31.122226426600104,-3.776668303784792,65.29323297950113,28.899809492145984
0.041127604852953,0.37488273011477496,-0.08784516765578762,-0.35014408169179256,0.4037597535485113,-38.40599654834774,-20.466061290892032,38.503744599555596,53.44369153879093
0.041145716075702506,0.5286842230804237,0.6047016139472081,0.33225210499314106,-0.28846138726490556,20.581429103602765,-24.51773694363071,80.32254040084325,44.00016286505847
0.041163827298452,-0.1400392742029266,0.1239573094711173,-0.63529497607886,0.18686393730411405,-24.242998793640652,-36.80471213056836,18.701981951280143,66.22067937554213
0.0411819385212014,-0.31644901390017927,-0.620587737292177,0.09969011049120301,0.20244110973211937,13.508932213252951,13.108740934414593,69.66126025818224,22.565575782443545
0.041200049743951,-0.33280576663741496,0.18616522765281476,0.8896108450687326,0.8468822233603479,-30.389089635828874,23.204775566213506,38.13360333015251,122.82576911656898
0.0412181609667004,-0.9886124905154274,0.6708487973960493,-0.14142222939670315,-0.6238697655855713,-27.920061309016802,6.3861344348195,119.47354373964312,63.969815646078686
0.0412362721894499,-0.12568023843147094,0.42157886987492776,0.5305461780481089,0.319453015722551,-8.300132234969066,29.47348465817916,43.991393005588336,61.92975668414079
0.041254383412199405,0.07819449235626288,-0.8705859855797662,-0.21467042948832205,-0.34982916954871374,-2.566216710933445,15.76754646163716,87.40905770701033,41.044346890143515
0.0412724946349489,0.46080573563113797,-0.2023546359357745,-0.3118504619129417,-0.05325412641987007,-33.1460877254395,40.15459229345866,50.32785756171765,31.636484092904286
0.0412906058576984,-0.18037997742380246,-0.2524993848022386,0.28954496855276035,-0.7637347742032287,17.770587327600044,-10.381289127155446,31.031093371152817,81.67784853566332
0.04130871708044789,0.07232122600165929,-0.11109583377971419,-0.22683887785191384,0.14549899493584628,-16.531672162537614,-28.66153764467623,13.256184976678986,26.94918069857726
0.0413268283031974,0.688727629459645,0.14811326331252483,-0.7680228676267352,0.4993726905765787,38.931595937924406,-28.4839280773078,70.44737655514132,91.6096179061612
0.0413449395259469,0.7464394209517787,-0.15387818913789905,-0.9705737643517676,-0.0049723317877921145,-39.175838609587714,44.853235712810815,76.21353595282046,97.05865011071235
0.041363050748696395,0.45584992028483007,0.11681435377974958,0.4642778102038173,-0.32351790306131095,37.813444844296576,-27.56522909292741,47.05791570742019,56.58778301443162
0.0413811619714459,0.267543010122959,0.27201553242812976,-0.0763320537257421,0.28233385415317325,22.26253662702103,-7.564424985922993,38.15386116080687,29.247049018144526
0.0413992731941954,0.34719897274490125,0.5335606840293544,-0.16741769952498992,0.7917692279422709,16.52644291621852,-5.969596927580707,63.658002656145854,80.92757233666036
0.0414173844169448,-0.7166734596131716,-0.6643254101843983,0.15300093983252167,-0.5575552677055843,23.58540530541395,-7.672514429922375,97.72149703778496,57.81670728568695
0.0414354956396943,-0.23767499013333754,-0.4394378974738706,0.38781880948805225,-0.3071738257200385,14.203621933893658,-25.809419860085363,49.9594902567208,49.473143037431406
0.0414536068624438,0.08783241477896774,0.17798373098427037,0.1651409072137878,-0.3718254246990828,13.132838688334225,-11.973855263541857,19.847604787728358,40.68484554327891
0.041471718085193295,0.5992551519278838,-0.1405217197926389,-0.6163630764652692,-0.9206618325658251,-38.40146395335803,16.900724077626094,61.551043114279715,110.7935761663642
0.0414898293079428,0.20321352881954305,-0.15465108599048716,0.5173256863011709,-0.4053130806671329,-26.36393351168462,-25.96104816793151,25.536776753014134,65.7194460617905
0.0415079405306923,0.06802616108512287,0.8300503870047272,-0.4493628477544766,0.14129535710155203,2.3425811743746707,-36.27251659079757,83.28332387451142,47.10534437624547
0.041526051753441796,0.31270797550488433,0.20901032198412153,-0.17892274919456733,-0.7106287104690432,28.120849853576022,7.066119973221996,37.61270963919902,73.28072832076911
0.041544162976191304,0.6427713593887615,-0.6481641609950809,0.41827816284732705,0.015860182349315768,-22.38032594596274,43.91425556062477,91.28372253851909,41.85787463537638
0.041562274198940805,-0.42565583192553624,-0.34764829526048396,0.538884890986347,-0.4836289255796039,25.38013083593445,-24.046608552305518,54.958368284524326,72.40813927941036
0.0415803854216903,-0.7211422823436942,-0.16336567436457056,-0.5876664303255463,-0.7417925464171385,38.617901948157645,19.193568609211248,73.94149950768264,94.63656879090624
0.0415984966444398,0.16843817292225374,0.21838406410842287,0.1572473313402147,0.39227392071536293,18.821381311031704,10.92196303415624,27.579524570575686,42.261750092373376
0.04161660786718929,-0.31622881952127957,-0.5082125969487103,0.3555660369897356,0.18262637401244278,15.945706693301625,31.406995707211575,59.856554360669165,39.97244039904477
0.0416347190899388,0.29148660479404376,0.28255589895421557,0.585818653090011,-0.15015987426438607,22.945655567668783,-37.811598715406866,40.595846685120875,60.47573746117454
0.041652830312688204,-0.3527023254841565,0.22255094197012804,0.10837526350357199,-0.7434780817709474,-28.87428266724089,-4.146737913664329,41.70465827383353,75.13353817126387
0.0416709415354377,0.08348913189026552,0.18244471324313466,0.247808459123239,-0.4704335941790362,12.294731852423753,-13.889370005540199,20.064024654629936,53.171119881495834
0.0416890527581872,0.10696856697320879,-0.41348160369618503,0.3832235240087751,-0.46472872154754924,-7.2522698688851195,-19.75479753571784,42.70940305312998,60.235625171896714
0.041707163980936705,-0.5513100653642785,0.6248436567860334,-0.020775193319521008,0.3373659406568288,-20.711250906809664,-1.7619289938628035,83.32900957035955,33.80050096858483
0.0417252752036862,-0.4383783591161454,0.4054060837487457,0.1259914098138683,0.03972759835577491,-23.618894485549756,36.24944998185701,59.710106220124835,13.210646243845861
0.0417433864264357,0.10320881235580294,0.842536374651345,-0.0853745938864772,0.0791066558081258,3.4919052978637266,-23.591166053668033,84.88342603585973,11.639022413599086
0.0417614976491852,-0.16273324041147028,-0.12262786328874324,-0.5296582268673958,0.2840345259799384,26.50004818173683,-30.898560097675507,20.37638348421527,60.10103570130568
0.041779608871934694,0.15282656415237894,0.06258268488838278,0.2588812001069965,0.462005066777515,33.865416964147514,14.63188749744643,16.514403155566903,52.959244471285174
0.0417977200946842,-0.2729176289656978,-0.4599369710167236,0.5815117794275105,0.13844237389300554,15.342033652183842,38.30434842681783,53.48140326396613,59.776436871235504
0.0418158313174337,-0.0734789200309196,-0.49551839542577875,0.35400626299420623,-0.16486645988836413,4.217375894897544,-32.51392031954742,50.093675438546995,39.051425561078396
0.041833942540183196,0.3531332669637349,-0.24361436143435583,0.29484353918003686,-0.17962357680500332,-27.699778036448446,-29.324766789051566,42.901172633571385,34.52496805797695
0.0418520537629327,0.8415642804884165,0.1376076434216685,0.616229638539578,0.7886965048665182,40.35675643891096,19.000730675480114,85.27404656295204,100.08901758950783
0.041870164985682204,0.3396518203292682,-0.9047800110495786,-0.07495901293944246,-0.5578015036819689,-10.287995632712262,3.8268617551265516,96.64316982838783,56.28155747051791
0.0418882762084316,0.28009060698605,-0.6096089911277238,-0.6670492748035806,0.11024686004298663,-12.338431175447798,-40.30762624805498,67.0875450576018,67.60984433980902
0.0419063874311811,-0.2356009112982294,-0.2199903306269423,-0.027525457198829224,-0.017888929126815858,23.4812201379761,28.48998181418561,32.23407125603397,3.2827801926245694
0.041924498653930595,0.4609751164977589,-0.6074318920466724,0.32677752372897684,-0.018914814074416888,-18.597283298848513,-43.343626723212616,76.2542826014069,32.73244876356057
0.041942609876680095,0.23810631193649762,-0.4168398403584088,0.38364573220593484,0.6372838749305514,-14.86788711797521,15.523998044865547,48.005215163982385,74.38513192072233
0.0419607210994296,0.558507040809544,-0.07118318314145554,0.36392830805198567,-0.5377350123849686,-41.36833153529901,-17.044678173038932,56.3025008499608,64.93094462167043
0.0419788323221791,0.2845247605183347,0.12604210078145595,0.6262367940212331,0.21796783508532772,33.0535280242155,35.40452438200723,31.119278673744738,66.30855897376875
0.0419969435449286,0.4301363917501173,-0.14849909765278405,-0.08815168070814279,0.7949151445548839,-35.47670992473106,-3.1639646425622607,45.50486759803851,79.97879755625125
0.042015054767678105,-0.17066085341147463,0.25422237371177964,0.45096824868125424,0.412015748234835,-16.936837703289484,23.79220244793115,30.619298192934565,61.08431370754267
0.0420331659904276,0.34902797417879944,0.40403450389275036,0.14114939919768152,0.6018269540894529,20.41115951112338,6.599646330004329,53.39142319654137,61.815761385139865
0.0420512772131771,-0.15114748322009866,0.17038490976969434,0.10839476829311052,0.20985467266541788,-20.788024801772895,13.658697244206666,22.776430616098935,23.619570155450926
0.0420693884359266,-0.20516920755703558,-0.48432191431195076,-0.5240013769236421,-0.2710945825777313,11.479281673431013,31.322500725245675,52.59868063101722,58.99743347984446
0.0420874996586761,0.10266769694485696,0.07635160910195288,-0.23168330158681924,0.4428418940686259,26.681332688199735,-13.808694195677019,12.794617699805807,49.97860496016842
0.0421056108814256,-0.4230653624756378,-0.4842670645736293,0.16569133602894373,0.3954937080340994,20.570555253534902,11.365577110135144,64.30387941309625,42.87993609249177
0.042123722104175004,0.5822750754265676,-0.5292100625494105,0.23593493594340856,-0.7383617191921547,-23.86668241942629,-8.860339159268637,78.68338793967669,77.51408403425887
0.0421418333269245,0.4552761991939833,0.02008726965258821,0.14787014934711012,0.6988350251068802,43.736843888267046,5.973644881255033,45.571911958421865,71.43080381628577
0.042159944549674,0.3637935408122614,0.341705855900636,0.034299934790337855,-0.7000090012815275,23.39661159851983,-1.4026040789811796,49.9107836337508,70.08488334882088
0.042178055772423506,0.86180465798645,-0.8573592364482399,-0.24277565896954545,-0.5233860966874877,-22.57407767387394,12.442249888657967,121.56365118119194,57.695149431634306
0.042196166995173,0.22175882898688687,0.044237843972527606,-0.8647259017212497,-0.8273455938993565,39.359186100674656,23.132770415152176,22.612820494793002,119.67671523117215
0.0422142782179225,-0.5974272297872191,0.21927149012964986,0.6182489518877592,0.09125353759852209,-34.922768252529664,40.80188309401073,63.639553838387954,62.49471774754708
0.042232389440671994,0.5349713741247865,0.22771961327980306,-0.6381392940303734,0.44913810273498267,33.47107522794755,-27.430588159660108,58.14211841731133,78.03504302004089
0.0422505006634215,-0.07211398868454957,0.3011471939485595,-0.11468867121822299,-0.13528957251994403,-6.733352830177761,20.144428172295967,30.96612016173267,17.736053602318314
0.042268611886171,-0.23741665104055382,0.7738156480513305,0.6076181552346743,0.5635393799310889,-8.528345441125529,23.577709968643955,80.94178916730299,82.87197688627352
0.042286723108920496,-0.6079928991899123,0.20722203023073194,-0.3393409647420951,0.9566823483342586,-35.589682921177776,-9.76495052202179,64.23366214675147,101.50829552142267
0.042304834331669997,-0.38668263769196837,0.15537972266462605,-0.2598408649464142,0.7803242852695782,-34.05419061977852,-9.208643814268884,41.673291267639776,82.24495518131059
0.042322945554419504,-0.07085778839709277,-0.4735783041796781,0.850951354087438,-0.9025173607624164,4.254794880696813,-21.65776561980614,47.88499100618344,124.04256501301487
0.042341056777169,-0.12954117162828385,-0.3486968497556775,-0.21354081475168743,-0.5234226125221999,10.190036841109599,11.096997262957691,37.198173097124275,56.53060329276342
0.0423591679999184,-0.28817039635151387,-0.5993234723223687,-0.20838810043193026,-0.27369822613114647,12.839732232584904,18.64244308075356,66.50043622487973,34.40004642278328
0.0423772792226679,0.19793587259462153,0.6151539569801103,-0.2886102347931883,0.26072302928964114,8.91821533171588,-23.953078485187234,64.62143610661107,38.89374829318285
0.042395390445417395,-0.8881002301695381,-0.20854796646216991,0.05946989951951551,-0.059908585014187415,38.39248079525558,-22.394726782890352,91.22577887541946,8.441390588797198
0.0424135016681669,-0.56358847830943,0.6003148967231726,0.38103905464566473,0.3702933876999585,-21.596329284987416,22.909698393813226,82.34135948057283,53.13265983738944
0.042431612890916404,-0.7111197545156852,0.2066710566118684,0.0114552261695786,0.07634996188849547,-36.89733755205176,4.266385296791636,74.05431998901311,7.720452633732629
0.0424497241136659,-0.40378086643098865,0.21865069708376014,0.2508876899524881,-0.08285589534679279,-30.78204326365472,-35.86207261052531,45.918091797348694,26.42153143998555
0.0424678353364154,0.33328988393374315,-0.846317864348046,0.33659001926581233,-0.10508903396805537,-10.74755050666473,-36.33038147570526,90.95801637278628,35.26138768252024
0.042485946559164905,0.13014639538056244,-0.9121776940522388,0.778982375844861,0.20799143901369388,-4.059981809559177,37.525268880291954,92.14153405262002,80.62716543323914
0.0425040577819144,-0.38776915669302364,-0.249922537243651,-0.17530429420823948,0.020258548351416193,28.598832402324952,-41.704007442618675,46.133089372458336,17.647097310650175
0.0425221690046639,-0.02496089266922941,-0.6169944033913676,-0.49008917609322006,-0.3737376011270401,1.1583365556633651,26.335591093935463,61.749910119700935,61.63336718206508
0.04254028022741339,-0.8222818216960677,0.22069263635154338,0.653739260733106,0.05701703094893371,-37.48820543000996,42.50773000760858,85.13827776221447,65.62209710471767
0.0425583914501629,-0.27864215484852434,-0.5740855044490173,0.7755584404108469,0.5200385969592525,12.945202845226374,28.078394178883528,63.813448181171935,93.37724759382517
0.042576502672912304,-0.2539282068101406,-0.19270691618839417,-0.010894872485678338,0.1866782464931963,26.402511398196484,-1.6700470971568875,31.877184593475995,18.699589824446353
0.0425946138956618,0.05844647000009636,-0.5305540092883936,0.05784400622158093,0.07635783180606678,-3.1432121903122066,18.57266729929045,53.37635680968316,9.579377607071285
0.0426127251184113,0.33608248758627435,-0.3295308786236061,0.045475865691525806,0.4781272496671895,-22.781971065778944,2.716599543746969,47.068252403145806,48.028504165204296
0.0426308363411608,-0.34418219786077386,-0.0014183649743345426,0.13424090263104166,0.5090378181051072,44.881943535552125,7.3867052960132105,34.41851203690731,52.64409940348538
0.0426489475639103,-0.11814815699604096,-0.1367933514796934,-0.4636251962504059,-0.013518151243615507,20.40855484425758,44.16493577250559,18.075233888004902,46.38222321226879
0.0426670587866598,-0.8097167398077789,-0.7799463608805949,0.4388100490380777,0.10758876513023309,23.036439985134194,38.11190411420114,112.42586555485448,45.18070401388724
0.0426851700094093,0.5499970967433785,-0.3503168361199245,0.797302014824832,-0.16312869899833127,-28.75259209827,-39.21841038472387,65.20879481290996,81.38190679018432
0.042703281232158795,-0.06381458001048679,0.1161172040157888,0.8008422947119506,0.3236888408534136,-14.395946634702334,33.99607773163333,13.24971912546041,86.37840278058684
0.0427213924549083,0.015666819515086278,-0.2338760419325172,0.7481679050939274,-0.15419876579193756,-1.9161936233088865,-39.177151699697085,23.440019672290983,76.38929725978586
0.0427395036776578,0.056746965073687226,-0.09324206777096797,0.23074722519040478,0.12099804925674862,-15.66231164108498,31.1643060335394,10.915265112346132,26.054713557629057
0.0427576149004073,0.013626174432650923,-0.42558937090645166,-0.8573807665719171,0.4632753889876602,-0.9169116175610477,-30.807981528454476,42.58074509190959,97.45387960102543
0.042775726123156804,-0.19388204062844314,0.08434592141475164,0.6705808651586973,0.40732480826496725,-33.244581118923506,29.362315661600512,21.143434001493876,78.45968366907168
0.042793837345906305,-0.4998814156282126,0.4513752474067804,-0.11179089065648291,-0.3038250561655834,-23.959539680417013,10.100418223511673,67.35139520915644,32.37388885935541
0.0428119485686557,0.4816834019651223,-0.2841480093172963,0.37410039583030624,0.01184483438340629,-29.731691663443705,44.09324825731491,55.924859492686785,37.428786550189166
0.0428300597914052,-0.36294749386668795,-0.2022744551242152,0.16925128980390097,-0.19546533183952938,30.43430818619234,-20.444464974277942,41.550672497555034,25.855888120778488
0.042848171014154696,-0.11013404275676472,-0.4430463556072186,-0.281650134366821,0.2582728840308925,6.979918097533608,-23.73960424899617,45.65299339482428,38.21409174826522
0.042866282236904196,0.6479155344682739,0.6446477248690249,0.6308987665324742,0.3525871232879345,22.572426358259317,30.400355676000267,91.39831666853165,72.27384956681487
0.042884393459653704,0.24974133324959008,-0.5794865898008559,0.44903832309520186,0.23902261732548816,-11.657296199423374,30.98683756220593,63.10114430755659,50.869168186759026
0.0429025046824032,-0.4185859932861974,-0.42368362069411963,0.3104215382420414,-0.08249024584605891,22.326617887518626,-37.559182884217705,59.55854634054387,32.11949128867056
0.0429206159051527,-0.2748085092571526,-0.24345256046990965,0.8492672498654038,0.7926000959119487,24.231150877806233,23.48835648630414,36.71360319547695,116.16668083979917
0.042938727127902206,0.15119907063052154,0.07677146170595775,0.22043668415834472,-0.6157568227591399,31.540388536626427,-9.848508081990987,16.957304117106226,65.402507329395
0.0429568383506517,0.8450336526613221,0.10972111422009631,0.7422643562931003,0.3927501456050024,41.30098667664678,31.05779651696699,85.21271014560183,83.97672603144048
0.0429749495734012,0.5615053271679225,-0.2249714170169515,-0.42536098548882034,0.27263090990807143,-34.08305678111096,-28.671280701085205,60.489699198505754,50.5232205043704
0.0429930607961507,0.1444808950076183,0.5064290764219438,0.007222286013145025,-0.5081839967423863,7.961550370560908,-0.4071149946351635,52.663567906835304,50.82353155383059
0.043011172018900194,-0.2661858980944652,0.4087020899396633,0.6889652250101604,0.07667881368507933,-16.538011809619658,41.82468282908188,48.77420739134626,69.32191008198288
0.0430292832416496,0.18296285513930605,0.8687923989979179,0.8752657458121401,0.5317991294235608,5.946197983813997,29.35886215566785,88.7848882928443,102.4158405642281
0.043047394464399105,-0.2179034237197732,-0.14214517959103362,0.2413914479252229,-0.05581860529578072,28.441169974032796,-38.489973126987046,26.016755014752746,24.77610700424943
0.0430655056871486,-0.7717861083945823,0.1652944246818961,-0.3284844314109824,-0.20080177808856808,-38.955755698814194,29.281325556832968,78.92883148392436,38.49978905954251
0.0430836169098981,-0.179189843845125,0.9259651051417762,0.06292742047206584,0.5091538190996664,-5.476160273944992,3.5227901705169886,94.31438787785568,51.30277494941614
0.04310172813264761,0.3671075227442073,0.8129379356345171,0.3453153365294337,-0.0956674525624986,12.151521253402617,-37.25747045963979,89.19843162573538,35.83224010890667
